Title,Author,Date,Rating
FACT CHECK: The use of 'text blast machines' for political campaigns is illegal,Fact Check,2022-05-04,TRUE
FALSE: Si Ninoy Aquino ang nagtatag sa CPP-NPA,AlterMidya,2022-04-20,FALSE
FACT CHECK: Nagresulta ba sa kapayapaan ang pakikipag-usap ng administrasyong Duterte sa mga rebeldeng grupo?,AlterMidya,2022-08-08,FALSE
#SONA2022 FACT CHECK: Pres. Marcos Jr. claims he will improve welfare of health workers,Fact Check,2022-07-25,MISSING CONTEXT
"FACT CHECK: Iniligtas daw ng Martial Law ang Pilipinas sa komunismo, sabi ni dating Sen. Juan Ponce Enrile",AlterMidya,2022-03-21,FALSE
FALSE: Lahat ng mga aklat sa kasaysayan na inilathala sa panahon ng administrasyong Cory Aquino ay purong paninira sa mga Marcos,AlterMidya,2022-08-08,FALSE
"FALSE: Kampanya sa pagbabago ng rekord ng dating diktador, pagsisikap para 'itama ang kasaysayan'",AlterMidya,2022-04-20,FALSE
FALSE: Philippines developed the 'strongest war weapon in the world' under the late dictator's presidency,AlterMidya,2022-03-22,FALSE
"VERIPOYED: EDSA People Power, dahilan ng pagbagsak ng ekonomya?",AlterMidya,2022-04-08,UNAVAILABLE
#SONA2022 FACT CHECK: 'Farm-to-market road masterplan' to improve PH food security,Fact Check,2022-07-26,MISSING CONTEXT
"FACT CHECK: NAIA, PGH, TESDA, SSS, & GSIS established under Marcos administration?",AlterMidya,2022-03-21,FALSE
"FACT CHECK: 'Red-tagging,' inimbento lang ng CPP-NPA?",AlterMidya,2022-04-07,FALSE
FACT CHECK: Ipinagbawal ni dating diktador Marcos ang child labor?,AlterMidya,2022-03-29,FALSE
FALSE: US report on Philippine human rights situation is 'baseless',AlterMidya,2022-04-22,FALSE
"FACT CHECK: 'People Power' participants only went to EDSA for 'food & entertainment,' Gadon claims",Fact Check,2022-04-26,FALSE
FALSE: Walang basehan ang US report tungkol sa lagay ng karapatang pantao sa Pilipinas,AlterMidya,2022-05-05,FALSE
VERIPOYED: Hindi kinidnap ang mga Marcos noong 1986,AlterMidya,2022-03-31,UNAVAILABLE
"FACT CHECK: Pre-shaded ballots na may boto para kay VP Robredo, nadiskubre sa manual recount?",AlterMidya,2022-04-12,FALSE
"FALSE: May 'malawak na akses' si Sen. De Lima sa midya kahit nakakulong, giit ni Badoy",AlterMidya,2022-04-22,FALSE
FACT CHECK: President Duterte falsely claims that the CPP is behind vaccine hesitancy in Southern Mindanao,AlterMidya,2022-04-20,FALSE
FACT CHECK: Russian president impressed with Duterte's speech in 2019,AlterMidya,2022-03-16,FALSE
FACT CHECK: Facebook post falsely credits Marcos Jr. for low electric bill charges in Ilocos,AlterMidya,2022-02-03,FALSE
"FACT CHECK: Robin Padilla claims 'war on drugs' is successful, gov't not involved in drug-related killings",AlterMidya,2022-02-10,FALSE
FACT CHECK: Robin Padilla main catalyst of peace efforts in Mindanao,AlterMidya,2022-05-18,FALSE
FACT CHECK: Bawal magsuot ng campaign accessories sa loob ng voting precinct,Fact Check,2022-05-10,TRUE
"FACT CHECK: Robin Padilla claims 'war on drugs' is successful, gov't not involved in drug-related killings",AlterMidya,2022-02-10,FALSE
FALSE: Philippines developed the 'strongest war weapon in the world' under the late dictator's presidency,AlterMidya,2022-03-22,FALSE
FACT CHECK: Marcos Jr. claims politics behind mothballing of Bataan Nuclear Power Plant,AlterMidya,2022-03-08,FALSE
"Teritoryo ug soberanya sa Pilipinas, labing lig-on sa administrasyong Duterte, matud ni Lorenzana",AlterMidya,2022-08-01,MISSING CONTEXT
FALSE: Rice now sold at P20 per kilo following Marcos Jr.'s victory,Fact Check,2022-06-01,FALSE
"FACT CHECK: VP Robredo has no platform of government, Gadon claims",Fact Check,2022-04-29,FALSE
"DILI TINUOD: Bugas, P20 na lang ang presyo paghuman sa kadaogan ni Marcos Jr.",AlterMidya,2022-08-01,FALSE
FACT CHECK: Killing of indigenous peoples stopped when NTF-ELCAC was established,AlterMidya,2022-03-02,FALSE
FACT CHECK: Pre-shaded ballots favoring VP Robredo were discovered in manual recount,AlterMidya,2022-03-29,FALSE
FALSE: Rappler and Vera Files' fact-checking efforts akin to Nazi censorship,AlterMidya,2022-04-19,FALSE
"FACT CHECK: Are all commuters dismayed over the lifting of the 'No Vax, No Ride Policy'?",AlterMidya,2022-02-16,MISSING CONTEXT
FACT CHECK: Human lives were 'valued' in Duterte's 'war on drugs',Fact Check,2022-08-04,FALSE
FALSE: Kinopya ng South Korea at Singapore ang 'economic blueprint' ni Ferdinand Marcos,AlterMidya,2022-04-21,FALSE
FACT CHECK: Tiktok video falsely claims that the Marcos administration did not amass ill-gotten wealth,AlterMidya,2022-02-03,FALSE
#SONA2022 FACT CHECK: PH to attain upper-middle income economy by 2024,Fact Check,2022-07-25,MISSING CONTEXT
"FACT CHECK: Ekonomiya sa Pilipinas, âkusog nga nibangonâ gikan sa krisis nga gidala sa COVID-19 pandemic",Fact Check,2022-08-01,FALSE
"FACT CHECK: Harassment at sapilitang pagpapalikas sa mga Lumad sa Mindanao, 'palabas' lang umano, sabi ng dating lider Lumad",AlterMidya,2022-03-29,FALSE
FACT CHECK: PCOO undersecretary claims that Lumad volunteer teacher Chad Booc is a 'terrorist NPA',AlterMidya,2022-03-04,FALSE
"FALSE: Apollo Quiboloy is not on FBI watchlist, SMNI claims",AlterMidya,2022-04-26,FALSE
"FACT CHECK: CPP-NPA concocted the term 'red-tagging,' PNA article claims",AlterMidya,2022-03-25,FALSE
"FALSE: Gabriela Women's Party recruits for CPP-NPA-NDF, PNA claims",AlterMidya,2022-04-12,FALSE
MISSING CONTEXT: Robredo to hand over PH's affairs to US President Biden if China attacks the country,AlterMidya,2022-02-04,MISSING CONTEXT
#SONA2022 FACT CHECK: Nuclear power plants to improve electricity in the PH,Fact Check,2022-07-26,MISSING CONTEXT
FACT CHECK: Duterte Youth only authored 1 law in 18th Congress,Fact Check,2022-08-04,TRUE
MISSING CONTEXT: Robredo to hand over PH's affairs to US President Biden if China attacks the country,AlterMidya,2022-02-04,MISSING CONTEXT
FALSE: Joma Sison admits to advising VP Leni,AlterMidya,2022-04-25,FALSE
FACT CHECK: SOCCSKSARGEN RTF-ELCAC claims that Human Rights Defenders Bill is part of 'communist propaganda',AlterMidya,2022-02-14,FALSE
"FALSE: Gabriela Women's Party, rekruter ng CPP-NPA-NDF",AlterMidya,2022-04-22,FALSE
FALSE: Kris Aquino stole government-recovered 'Imelda jewelry',Fact Check,2022-05-04,FALSE
FACT CHECK: Leody de Guzman secretly endorsing Marcos Jr.?,AlterMidya,2022-03-29,FALSE
"FALSE: Joma Sison, inaming pinapayuhan si VP Leni",AlterMidya,2022-05-05,FALSE
FACT CHECK: Senatorial aspirant Larry Gadon claims Joma Sison committed most deaths during Martial Law era,AlterMidya,2022-02-16,FALSE
FACT CHECK: 'Ka Eric' falsely links Leni-Kiko tandem to CPP-NPA-NDF through NTF-ELCAC free-TV program,AlterMidya,2022-02-10,FALSE
FALSE: VP Robredo and her volunteers are 'all communists',AlterMidya,2022-04-18,FALSE
"#SONA2022 FACT CHECK: Revival of mandatory ROTC will train students for ""national defense preparedness""",Fact Check,2022-07-27,MISSING CONTEXT
FALSE: The Marcos family has no court convictions,AlterMidya,2022-04-26,FALSE
FACT CHECK: VP Robredo's criticism of the 'war on drugs' discouraging investors from doing business in PH?,AlterMidya,2022-04-06,FALSE
"FACT CHECK: Kritisismo ni VP Robredo sa 'war on drugs', dahilan ng pagdadalawang-isip ng investors na mamuhunan sa bansa?",AlterMidya,2022-04-12,FALSE
FACT CHECK: 'Ka Eric' falsely links Leni-Kiko tandem to CPP-NPA-NDF through NTF-ELCAC free-TV program,AlterMidya,2022-02-10,FALSE
FALSE: Ninoy Aquino founded the CPP-NPA,AlterMidya,2022-04-18,FALSE
"DILI TINUOD: Ang mga kamatuoran bahin sa Martial Law kinahanglang iabli sa debate ug pangutana, matod sa bag-ong press secretary",AlterMidya,2022-08-01,FALSE
"FACT CHECK: Murang singil ng kuryente sa Ilocos, si Marcos Jr. daw ang dahilan",AlterMidya,2022-03-18,FALSE
FACT CHECK: 'Pinklawans' produced 'The Kingmaker' documentary,AlterMidya,2022-04-26,SATIRE
"FACT CHECK: Video of late 'Ang Dating Daan' pastor Eli Soriano resurfaces, claims only 'communists' were against Martial Law",AlterMidya,2022-03-16,FALSE
FACT CHECK: Did late dictator Marcos ban child labor?,AlterMidya,2022-03-25,FALSE
Hindi totoo: Komunista si VP Robredo at lahat ng kanyang volunteers,AlterMidya,2022-04-19,FALSE
FACT CHECK: Philippine News Agency publishes report claiming 'New Bataan 5' were not massacred,AlterMidya,2022-03-08,FALSE
FACT CHECK: Philippines will be the 'next Ukraine' if Robredo becomes president,AlterMidya,2022-03-01,FALSE
FACT CHECK: Are 'Kalye Surveys' credible?,AlterMidya,2022-02-23,MISSING CONTEXT
"FALSE: Mga party-list ng Makabayan Coalition, kaalyado ng CPP-NPA-NDF",Fact Check,2022-05-09,FALSE
BINAGONG VIDEO: Pinagalitan daw ng isang 'Father Tandag' si VP Leni Robredo at Sen. Kiko Pangilinan sa isang misa,AlterMidya,2022-04-25,ALTERED
"FALSE: Campaign team ni VP Robredo, nagkakalat ng paninira laban kay Marcos Jr.",AlterMidya,2022-04-22,FALSE
"FACT CHECK: Late dictator Marcos Sr. brought democracy, freedom, and justice during his term",Fact Check,2022-08-04,FALSE
"FACT CHECK: PH territory, sovereignty 'more secure' under Duterte, Lorenzana claims",Fact Check,2022-06-29,MISSING CONTEXT
FACT CHECK: Were the Marcoses kidnapped after the 1986 EDSA People Power?,AlterMidya,2022-03-21,FALSE
FACT CHECK: Russian president impressed with Duterte's speech in 2019,AlterMidya,2022-03-16,FALSE
"FACT CHECK: Quiboloy, inakusahang 'CPP-NPA-NDF lovers' sina Lacson, Moreno, Pacquiao, Robredo",AlterMidya,2022-03-18,FALSE
"FACT CHECK: Pamilya Marcos, kinidnap matapos ang EDSA People Power?",AlterMidya,2022-03-23,FALSE
SATIRE: Did Oxford University install a 'No Questions About Marcos Jr.' sign?,AlterMidya,2022-02-11,SATIRE
#SONA2022 FACT CHECK: The state of the nation is 'sound',Fact Check,2022-07-26,FALSE
FACT CHECK: Misleading video claims VP Leni Robredo did not help in Typhoon Yolanda relief efforts,AlterMidya,2022-02-04,FALSE
#SONA2022 FACT CHECK: Agri Dep't. has finalized plan to 'increase production in next planting season',Fact Check,2022-07-25,MISSING CONTEXT
"FACT CHECK: Walang inihahapag na plataporma si VP Robredo, ayon kay Gadon",AlterMidya,2022-05-06,FALSE
FACT CHECK: Pre-shaded ballots favoring VP Robredo were discovered in manual recount,AlterMidya,2022-03-29,FALSE
FACT CHECK: 'New Bataan 5' hindi raw minasaker?,AlterMidya,2022-03-21,FALSE
"SATIRE: Oxford University, nagpaskil ng 'No Questions About Marcos Jr.' sign?",AlterMidya,2022-03-18,SATIRE
"MISSING CONTEXT: Marcos Jr., ibababa daw sa P20/kilo ang presyo ng bigas kapag nahalal",Fact Check,2022-04-29,MISSING CONTEXT
FACT CHECK: Twitter user accuses presidential candidates Leni Robredo & Ping Lacson of violating COMELEC rules,AlterMidya,2022-02-14,FALSE
FACT CHECK: Natupad ni Duterte ang 9 sa 10 niyang pangako noong kampanya,AlterMidya,2022-05-06,FALSE
FALSE: 1987 Constitution perpetuated political dynasties,AlterMidya,2022-04-19,FALSE
FACT CHECK: Police were 'forced' to blast CHR protesters with water cannon to control 'disorder',Marjohara Tucay,2022-08-05,FALSE
FACT CHECK: Fact checkers are 'dictators' who practice censorship,Fact Check,2022-08-04,FALSE
"FALSE: 1987 Constitution, dahilan ng paglaganap ng political dynasties",AlterMidya,2022-04-22,FALSE
"FACT CHECK: Libreng pagkain at aliw lang ang habol ng mga nagpunta sa EDSA People Power, sabi ni Gadon",AlterMidya,2022-05-06,FALSE
"#SONA2022 FACT CHECK: Pres. Marcos Jr. to improve tourism infrastructure through road improvements, upgraded and new airports",Fact Check,2022-07-25,MISSING CONTEXT
"FACT CHECK: Larry Gadon, iginiit na si Joma Sison ang may pinakamaraming pinatay noong panahon ng Martial Law",AlterMidya,2022-03-17,FALSE
#SONA2022 FACT CHECK: Build specialty hospitals around the country to strengthen PH healthcare system,Fact Check,2022-07-26,MISSING CONTEXT
"FACT CHECK: Video of late 'Ang Dating Daan' pastor Eli Soriano resurfaces, claims only 'communists' were against Martial Law",AlterMidya,2022-03-16,FALSE
"#SONA2022 FACT CHECK: 8.3% GDP in Q1 of 2022, manifestation of 'firm economy'",Fact Check,2022-07-25,MISSING CONTEXT
"FACT CHECK: Red-tagging not a threat to life, Badoy claims",AlterMidya,2022-03-29,FALSE
#SONA2022 FACT CHECK: Implementation of National Broadband Plan will translate to better telecoms services in PH,Fact Check,2022-07-25,MISSING CONTEXT
FALSE: Nabbed doctor a member of CPP-NPA-NDF?,AlterMidya,2022-02-22,FALSE
FALSE: Japan will surely be amazed with Marcos Jr.'s energy security plan,Fact Check,2022-05-05,FALSE
FACT CHECK: Pwedeng gupitin ang mga balota para magkasya at maipasok sa VCM,Fact Check,2022-05-10,FALSE
FACT CHECK: Leody de Guzman secretly endorsing Marcos Jr.?,AlterMidya,2022-03-29,FALSE
"FACT CHECK: CPP-NPA concocted the term 'red-tagging,' PNA article claims",AlterMidya,2022-03-25,FALSE
"FACT CHECK: NAIA, PGH, TESDA, SSS, at GSIS, si Marcos Sr. ang nagtayo?",AlterMidya,2022-03-23,FALSE
FACT CHECK: PH economy has 'strongly bounced back' from repercussions of COVID-19 pandemic,Fact Check,2022-06-02,FALSE
FALSE: South Korea and Singapore copied late dictator Marcos' 'economic blueprint',AlterMidya,2022-04-20,FALSE
FACT CHECK: Bayan Muna Party-list nominee Amirah Lidasan red-tagged & branded as 'fake Muslim',AlterMidya,2022-03-01,FALSE
FACT CHECK: Tumigil ang pagpatay sa mga katutubo nang maitatag ang NTF-ELCAC,AlterMidya,2022-03-18,FALSE
FALSE: Marcos Sr. ouster worsened poverty,AlterMidya,2022-03-01,FALSE
"FACT CHECK: Libreng pagkaon ug kalingawan ra ang giapas sa mga nisalmot sa EDSA People Power, matod ni Gadon",AlterMidya,2022-08-01,FALSE
"FACT CHECK: Quiboloy falsely accuses Presidential candidates Moreno, Lacson, Robredo and Pacquiao of being 'CPP-NPA-NDF lovers'",AlterMidya,2022-02-03,FALSE
SATIRE: Mga 'Pinklawan' ang gumawa ng dokumentaryong 'The Kingmaker',AlterMidya,2022-04-29,SATIRE
FALSE: Chris Rock says he forgives Will Smith but not the Marcoses,Sean Rafio,2022-03-29,FALSE
FALSE: Bombo Radyo Bacolod reported 70 million present during Robredos rally,Sean Rafio,2022-03-15,FALSE
"Fact-Check: Marcos, Robredo have trolls boost online views",Sean Rafio,2022-02-11,FALSE
